Actors,Count
0x66c4ca22e775df698e465c7a55193cd29d9777ac,1.0
0x724ade1794045d7ec63ca319c4caca84167b00c4,1.0
0x7c05ce03efc95801bfffeab054e1166a7e9a277d,1.0
0x420e92cb50a1aac3799028d3094878d4e8dcbc5b,1.0
0x83199d7714c1bab9f183b7275d6092253216f6ff,1.0
0xfa4fa13e7c36b82b138fde68e831d73c1f4a35f4,1.0
0x5c5bb4cb18508828e49ad9824d1aa6018d44bd1f,1.0
0x5fd6057f7f788b8b20e9d95c5520a9977b0803bf,1.0
0x74f2074ffa1494f21690a0991dbc9e121ccfb348,1.0
0x0a15f56e12cc6dec16f50771648a05371886d363,1.0
0x521cf6aec9cdeaa27dd50de383bda33a3b1bcd55,1.0
0xe213a395874e5ca5b56fc020ecd0df3f89082714,1.0
0x92434c757182691de1b761fc4c633f58bd763df6,1.0
0xad142a6bc46538a605fcfc3773a22b95f506cf10,1.0
0xbb36c33f39b95f4be31203bfff2eea9c10e55cce,1.0
0xfb0fccb61fea327ab2a3b6c81aee1e536d8b81d3,1.0
0x35aa76c8fad5404876813f8fc7f02eeb8aa7893c,1.0
0x3287ce688a4e1d7e2a477e1d7d675c2ba7e716ca,1.0
0x5edd2a643fa80c93dda932a1ef96b3d59f85d4cf,1.0
0x86b87218c137a0d79120cfd50de69e2add6bc594,1.0
0x4b638ef3b5bd1acd88730f8fde9a30a8769d2986,1.0
0x7d1f4886815da5bfe9a8dc586de308b37e6c1003,1.0
0x22fdd8c1cdb26c3a826978b46b784f01f48f02a8,1.0
0x85c7cf6566f9972f1f9385bdc90fdb4db3de54f6,1.0
0x4c95e18c2129a72c9f65107e7f1fe836ad6ae2ac,1.0
0xa0b5ed2d22a09f8eb1858e84d9164116bfdbcb79,1.0
0x5492569cc2e48de91106a4624f82d95b5866ff6d,1.0
0x167fdb55f385175a70d16d01d45e7d42ed05515d,1.0
0x3d7d4e45e97cafd8d33998efab9aa7f5c15d475e,1.0
0x997593b8b0d1b29bb9d2288f6c25ca58022dc53f,1.0
0xa0594ca504b70ba2175c141d2bca687f0183ea9c,1.0
0xa3363ae62c6a97e9ff488277b98c6919f1ffcaa1,1.0
0xed349683c93c7a541e1e4d9a8fe9e329c2ee17fd,1.0
0x42b410798ee708fd639418aa511dc5d45070d4f5,1.0
0x299213ddcf37ae789ea366c60007f516cd5dc56a,1.0
0xc5998e57ce670db8d82764298fdaeb7d73d5fe00,1.0
0xe060d821d98e639bf75ffdf33bb0289bcf50bf6a,1.0
0xc2a763a8ab81035e35d5d62ccafe34954667bd13,1.0
0xfb43f9c6fa30e65ddb8b95e1d8e5f8688a510f29,1.0
0x44b007c0e818913b5128b7655fd085f0339c3c2f,1.0
0xfdfa68708192f2db550af75929bfffaf3c01b65b,1.0
0xa20d5600d8f204ef82872c26ebed8a27ed313fff,1.0
0x5feb2132ee78781badf5a9dac59297b076c4031b,1.0
0x8b76d4b62d101b1963048466456d817c1f478fd0,1.0
0x301cca606007190d334dc02f52c1c5a2d03aca32,1.0
0x5215181e1eb006054b588dcb1995b9613d8ab7a5,1.0
0xc134a419b381c1c0404fc935b90caceceafb7d36,1.0
0x4b95c028ca3e9ca4733f947042ecc7058f24c16c,1.0
0x5070881215dc66a8f51b900201aba6aeffc338ef,1.0
0xa93353fd2b3ce0ef878df767a1a11005ae7dce58,1.0
0x690403c3f8b8579a470b06fe0cb7345487207c41,1.0
0xad8f091e5651ba1ccc675d770622006758f32e55,1.0
0x64a0d527687b32c216db8eb43ad951740273af20,1.0
0xedbad8ffccceb595be3a80490945282add5f3cc6,1.0
0xae3571ad9d05ff75ef9ebf134414a4beffe023f5,1.0
0x32b193be7ff6abfe2ced77fa95c2ac3d0df019b3,1.0
0x3f8cef47006fb499fe501f241596c935dbefd8c1,1.0
0x32e92ec4da9bcced39570f4aa28047a684f7759a,1.0
0x90b44473fe108d79eb6bcf853ee98619d6dc499e,1.0
0x3d12a4b348c6d6fcce77005dcbaed2d9c589222a,1.0
0x8ab41f1c1d98466911a7c95b5d586dba6ac96883,1.0
0x6464e50bed926ef15efaf0caadf677a06ad941c7,1.0
0x2990228b686a8d26250a39287d3bbe91265542c2,1.0
0xb7d4630a5c98a60b90561dc68c248ce2d8caab2c,1.0
0xcd0c7d80618c4dde9bd6e475bbfbb1ac32cf8b92,1.0
0xad98a61318cfa7db6bd12655e1b75e80d8dba2c6,1.0
0x5962b0407c3930ca49f38f69dbc6d6a91b47391d,1.0
0x0b6f34821569e3afef066e89533467056da19521,1.0
0xb2fa332a936cbda34c9573e2de11013d28c4d3ca,1.0
0xfd976b8660dd45266e2154c54d7b437d6964d687,1.0
0xade820f92d406d69e653e998267a6a0294e215d5,1.0
0x536a44051cf03464533037ca23f0cbd5ad9ea821,1.0
0xf7c5debbdfe2756216a959abd1e419ed33f92e6f,1.0
0x26b8a38978d3504c5cd8a9191ab3f86ebb7c60cc,1.0
0xc0856c990c4753a28164f74c601b83168f12e81d,1.0
0x665c960e96e315056df7e8a718198325d37fc0c3,1.0
0xdc5caf6a6e164f8c0a73f24faec3e16a6ccc5d55,1.0
0x1c253ced53810d08ebf282646671d153d9407242,1.0
0xe549022d555e3c2298d71959c3da65acd894fad2,1.0
0x185cddef87940e3c3c0224cdbbf63fcc276b472f,1.0
0x59e8ab37a0df110703cf3630a043457396776267,1.0
0x0c1be1394820c0cce7a18a577552c1fedab9d925,1.0
0xe2ed3970df273391d7ba7b06275aaf39ed9eb578,1.0
0x60502bc38f66f726ae332bbaeb7b57fb0f94fe1e,1.0
0x649eeb62d597394b3597fdd3270679e5159df287,1.0
0x74b4e84bd234a41f97134f4376b743a92d819254,1.0
0xd4677230afbf87165e9bd13263279871ba2bfd7b,1.0
0x5bbf8a6d02f4d996125526f739c150e6f8cbb979,1.0
0xa49237a978252d75c25666b3de444b5f905333fb,1.0
0xf222a0b09be11b888c40025207fb6b5af16c444e,1.0
0xef732c5e923142840c5cf96e2b9169d6a1675ced,1.0
0x596182129e7a94ffbf40271819e18192b994343b,1.0
0x058f04e4571e06e8485275a448ed82f237710532,1.0
0x5b7f944fc3ee8a5797b117cf97b7a22b354cd05e,1.0
0x85a63d7eea43b8ee510ee3a4d003c1ffb6de5dbe,1.0
0xc1e371eb2417544bb6ad896a2691a826224f5bd1,1.0
0x04f05287fcc2765fbfd718da4147a8aa9701ffda,1.0
0x543265c9f2f519b3ebcf08bc28cc484e4875ce63,1.0
0xfa4193dd772bc2d4e9e39b355899543390f4698f,1.0
0x007ed031a22ef4a0ccf7962b9894603574c7795f,1.0
0x64223e25dec9a2b76fc294619c7a8d98dcb9e3b0,1.0
0x0870f774ae429c6590a37c2efc7a34d33c3c15da,1.0
0x92d070aeb4336fe23c5fa82d6b21b02e897d60c9,1.0
0xfb263ec067bdd08642da75fdccc3cbae679e15af,1.0
0x20c7f3c4c97d927f453056db59c52ae669df57bc,1.0
0x9f5954b61a6ff5e79372d81fd712372cd5607315,1.0
0x0d1a798580aa9a8270acf917e36ee6e606eca658,1.0
0x8214f8210b93b0c159d0ee2a82f70fba13575616,1.0
0x3aed15dbf0ca4c1e842620ac1972b49c0ddef971,1.0
0xe93baa87c14d7da997cc967e11f3dd29d75ded71,1.0
0xe4184a73fa517b04100aefd3eaa93919e8c2e237,1.0
0x7349967e740f6db8044d971303f59ecec0492336,1.0
0x24650c335ee68e162e251af968d01a03457186e7,1.0
0x9d90a44918487d88071eb72ab2988d4ca4c52525,1.0
0x0567123b68a0dd13a5107158ce4b433107a2aff3,1.0
0xf514a1aebcf68c588e3534d643caf8d56d49996c,1.0
0x8275ff758f89602db0d7d343d46e9a97a2ea9329,1.0
0x51b9948fe2e9402057bd3ae17b1494925555e25a,1.0
0xd42e6becfa8521e65aad1bdbe91fc958a9d9844b,1.0
0x20f1bf6891b68d362e35aa91c8c1e4f13162956a,1.0
0xfeb395622cf02399636699090cda1ad966743f67,1.0
0x4d942ab515664faa726c9ca20300ae5222d5ab95,1.0
0xdff84405d5e1e9c71743c50ac4e3cd0913c04786,1.0
0xdd1f343e0c9a1cd7e38608102d43b543f54f337c,1.0
0x8b2559aa5d5d85abf2ea0c2df8e511463ce31bdd,1.0
0xec4f616e27ed51810dea7e5a964357ea8755cb18,1.0
0xde7476efecf2db188ac554b297581c008f1b7b95,1.0
0x1c14296264fbc789751a7ecffc1045d5af7e04e5,1.0
0x08297b94e903a253c8dc265228e959a0fbafe89c,1.0
0x04b0e76a8cfa0c042600c1ba4adf1a323ff5053f,1.0
0x14fe6b4a2f7123c61200d825110d7936cdf84284,1.0
0xb095240fe79bc176ca06ef5db9d3ac4598fa48a0,1.0
0xa9df82f16ddeaeb545b6fa17a91c983a744a66ac,1.0
0x585f660084b52506647797e4a3910b1968a53c0a,1.0
0xbc84dfcbd1e96f4a5911df943066e221331cb087,1.0
0x0b9bc8d049446558c16da2bb0ef4deed985c14e3,1.0
0xf05cb6abb64d410d2171b20fa4e20ee2bd3f90af,1.0
0x1456bcc09038d485fd984af7f6934f64be98eaa1,1.0
0x11362ab4eafba7c93f93f9eed9758c2503dabf23,1.0
0x18f0c04d7bcd54ab7f4dab32e08a3a38634ab29a,1.0
0x218aedfdaba27e1aa042a2ed74f7011d5b9b44b6,1.0
0x4607a56e143d774d59649894b56138d12b6c41a0,1.0
0xf7da879d817fd0e350a86ee363922b4579d10954,1.0
0x4c8e72acda3c5e3689ec062f3d49d80cc2cabe35,1.0
0xb90a2b85bac14d426887f53778139dd9248e0a19,1.0
0x0e1a29daeb6d748feece4b1e7831a4be68e0e83a,1.0
0xc4811c31b62ca5bf6618882b58e72860f7f307b7,1.0
0x31927226ca3fb58aefd8f5515bd8b02edb695219,1.0
0x41f7993ccf7f44de46b32cc2b18175d945b96319,1.0
0x397dfa9feef4a0884abcc07378bb47b5650b5e65,1.0
0xaa6bca599b754788e39929e149fbd16a3f7751dc,1.0
0xea71dbd94242cf1dbd37eecd0fb8aa61c1f7ea36,1.0
0x1ee6b09167b32aafb1067ca1273514f96a07a27b,1.0
0x3f6f1128471f9737712386304cde81000442951f,1.0
0x634dfb1ced1d9b5f9b3560519af964f5f7340941,1.0
0x8384b866546a4a82a280ba2c525da8e89d1f0219,1.0
0x2f29873473e0a6a10eb382899424f6289767c92d,1.0
0x1a8f57f5eba9e02727cf3b8b94f05fa5580a0db2,1.0
0x3039ead1253e80d54dbf043d5f4f455ece7a6a34,1.0
0xb4031a368bbb0263588614f52a77b7759079ad2e,1.0
0x54b577acaf1873e9687a3a08a2524000f95383e8,1.0
0x23ac382e0cd58360e855ca0dbceea40b8f3b3412,1.0
0x3d1de6b8336aea21fcfce623ee7b2a20fded8760,1.0
0xc5da99842a815199aa9420a6a27c42764581c85f,1.0
0x96c240932d7478d7b2f2cc2c74bc72b7242b718d,1.0
0xc5715cb6bd03bfb3cd36c5f1b68444dd74bc4a6d,1.0
0xefc999a7b56eb8cf0633f76a1aee1accfc752763,1.0
0x08b495821906a0028b40b03ea3ba8cefcf8881be,1.0
0xc899605b5fff1a8c20bd33cb1e61ea713062f7c7,1.0
0xddfdea93c1d47527b9f8b08275aa1ee2b96b7b14,1.0
0x2b18dc1bb63a720d21354a198662e701035dc05e,1.0
0x128298a73e67b5b890286b51282afe014e6a332a,1.0
0x0d5b68eae2277cdb684f255c473ad7b659c4eeae,1.0
0x15d8bd170ffb57300a453ff664abc9c503f691a3,1.0
0x7ae102a23127ed0d839a1d06cb5050d06175b192,1.0
0x6dcdf8b8c8ce15308c7d5c3278525060a561531d,1.0
0x5c5b3835d317df7afe5485e62d71cb2c1adc703e,1.0
0x3dd1da3305f7b488e5fec9395701636b6d0f5856,1.0
0x86fba64753ad83ba67695cc48fc9bfbdce080798,1.0
0xe2a2b14d887dba9636d2222992070be66a86cf1f,1.0
0xba0d82c716faf85d32548818f85ca55859c000fb,1.0
0x15a1a6f76c9eb088603bdaf43b0dbb0d1cf92c3c,1.0
0x892b23145c610a3f382df8f6e2d90de1827a23af,1.0
0x07886a47ea73e0587782c1ca3ac6cb6c955d1cf0,1.0
0x419badf5fc9e040f82b4acc31766d679dfb9e890,1.0
0xfaca32ad0abf44dc58a62cab4f05a0b3595ebfe5,1.0
0xe5268842e95bea53b43b14df65063426db517403,1.0
0x248184c994190641c001962b51768348caf17112,1.0
0x60985e600f376b1467c1cd015737934a1b2221c3,1.0
0x5cd64e6a9eab2c954f350d94b37eb665439e8b34,1.0
0x7a3f5c9440f6fe0d47379922cff099f2873f24c7,1.0
0xaa1ca35524739f46e39e71912632d0de90db1c80,1.0
0xa7c844300df914aeb23879ada7738ce1b0233648,1.0
0x3f8fff99437f1b511ab8519fd927233e64d0cb21,1.0
0x371a39cb52b074d5d0d1ab2135ff6cc3ddc6ea09,1.0
0x597c377499c840ad3fd53e7e1450688f939cedee,1.0
0x2ce6e70c0acbc1192ca144c9bd9a913480f143aa,1.0
0x2f964e6ed12025d12145b2f8687fa26d932d98d9,1.0
0x917b368dfbf7b2c55a49f9813f78c66d9a132517,1.0
0x601d3ed7d45fd0732920e45ce64c276c849ab69e,1.0
0x24068704cfbc5c49785680366306f3a2f1fded52,1.0
0xf00d24b688a01f4134a94bc8d67fdcddd2fcbf06,1.0
0x6efeb6b6ccd17e0f6531604cac97f6f924313e05,1.0
0x4a75bc826f023a1f7496d206a2383b4511def92b,1.0
0xfee24a59d05e8541c03ab673b7e293194a8c7180,1.0
0x1e979d42e8fa59393b3e3fc1e8cc729cf1a44461,1.0
0x6d81eb04b8e67eb75859f2fc4b94145b838d049f,1.0
0x95c9742d80d62d071991142a9825ce0a77efd17a,1.0
0xc35e112dff69ee01d9179ad3e69dd8b767e16075,1.0
0x015b994cf85a692acae701cb7625cda31a6be30c,1.0
0xb257421c21e5d8b044af21deacc995618258f0cc,1.0
0x6160a78c52532f1dca44219d21f0ef4dd460a3c5,1.0
0xe2060139f78c537346d25c1b6b57e7e273edf1ec,1.0
0x50f0dc5d4eb343c74c4e496f8c847f8025b8ac25,1.0
0x70b9be413b0c59c283c264748a14af9d7deb95b6,1.0
0x26233a94db0bfb8c5b5529be2ce279ae1ac04d9c,1.0
0x7e9e6b2330b19303928a74425c95451db02e9321,1.0
0x8e919103df67f77f4db86158ac61eba4af2e17ea,1.0
0x6ac55a937ce34a2641e48603ce7cb8f86adb6ab5,1.0
0x67cd0f4ae711a37c3b1264680ca68a9db25f3309,1.0
0x5c4da2488ca58594c259f93d95c7fbb92e741676,1.0
0x7563d4eb23fb378722bb1118df6e42e1e5bd5696,1.0
0x1d464dd76d61c0f2457468fb69a0a90107b54ebe,1.0
0xb1d71489e5a22bbc3b3cec7c792846894b88ed01,1.0
0x9570e5502a1e8f694241ec6cfe3bf3c29ebdf764,1.0
0xde5c9aac666142d513fc0be98e364d54f52f4c1d,1.0
0x97c54fcd357f0078379a18009f6bfe7f05264cf7,1.0
0x3c67a81dcab066c16c4dfc84818167de080d7af3,1.0
0xa4a20f243144bfa2fcd6f107650a1130383d8229,1.0
0x18928806b8f2a49400ac42be801d31d177eb3124,1.0
0x0278379c20c520e7c887025db1c3d3c4bed72705,1.0
0xeaf052aaf9e6cd01d22735c367df9a1d58c45f04,1.0
0x83068d5affd3f2bba3f198fcb6fe30f687f12711,1.0
0x54fbaf3ebfcd5b1d6ac7164f9720e912a55bb8f6,1.0
0x912b5e81ce02a4c7b1800b4c2a2a0d8d17a895d2,1.0
0x1f43544b8ed3e2c4c8ea903a4727f06c0d2ef252,1.0
0x4f23a03c60dea7efcf70ab2d985f00a37ea34535,1.0
0x575f1cbfacf392741aafe22b06a5553983d6fbbc,1.0
0xeba9bf57f7b4238db9047e7870f5c30ea8a04b56,1.0
0xa9440d627b704cd6e380974fb5b090dc39c647b7,1.0
0x7b602deefffcc669700dd1184b609f186ffa2a20,1.0
0x3e996697ad8e339313ec33647de89136ca5f69a8,1.0
0x65c55494af17682bcb60df212a2ada0ac04d0e58,1.0
0x01f15e5fe4b5e4e346b428090a12cc6d9f0fefb0,1.0
0x785dd9dfe8e0fb3833b501fcf7b60993b14fb595,1.0
0x7b22d302782a4ca6fc49f0dc731317c16f7cb65e,1.0
0x76bdf167a3c19c36ce17d728fe38a6fd58e51e5c,1.0
0xafb2c68ecd4789330f31e210ecdd36d46b350d58,1.0
0x3d748644baeb2f786c79a69b128434bf2d99b7e7,1.0
0x1e4b161906a2e9e4d130e4a3f951ca055653892b,1.0
0x2d0bf85337f9c0f23bb7bff601f4947bcea2f6cb,1.0
0x478c86869f32ec7741c142c93e3f79ec12a7999f,1.0
0xceed1ecea6648de23d5c1585b8f2f30ab12c8755,1.0
0x83749ac3116f2948c4befd906c431ae3153bee76,1.0
0x8526c2518e05f8516ccf36ff27c72e969e9021c9,1.0
0x268885a607a74e0b4c9d8e1e9950091767f35ce0,1.0
0xc435e157d29ea2a2b19d0e5170a09cdc9268aa20,1.0
0x2e2f468ce199083b5abed4f4eecd4ef5963bd156,1.0
0xb7b026c0d85954d946f9b230e51141efdd81e776,1.0
0x7ba176ce1132e93f4f6e521758072a10cd7c28f1,1.0
0x13d3c75108136b357a1a07dadded52f17420bb32,1.0
0x979900d68fa650aeba52251cb09d5e60db8f06ba,1.0
0x6814cb92965797eb9eafe74e7e0165da143428c6,1.0
0xf3f5e4b9096663d235a34445ef2d0b828850d2e0,1.0
0x4525680d5584859509bf60b55fba1951815f9df3,1.0
0x90b18a01594673db9683da4e7f685bd46d6f3a22,1.0
0xf76a402eb186845ba35503c374e186d5d5ddfe6c,1.0
0x9615546f7cf3d541bc2a5253bee50c32e725c2ff,1.0
0x41ca865bd11b7e91ba31adf2d248d665e48ed419,1.0
0x288d4eb6bbb0707cb4aa5cccf285d05f983533ca,1.0
0x8244c997c42abf7eb00e5a883559f9b50066a83e,1.0
0x9fd244aef2e4df390f4959b503f35b914299c4bb,1.0
0x48dfb67dc9b533e9dc5a253120e2695b6cb38070,1.0
0x0bc72db0da9bf40dd998dc5abb54ee1a8ea031e0,1.0
0x1011f3fbbb83ed0865efa207cd6578adc050a60b,1.0
0xb726b60d113cbde0a6f8c4332ecc55e15a40b1cc,1.0
0x50ad37c397e05d27065b7be190f4fe8a24943bf9,1.0
0xd57a98af24ce46855854eaba91204fbcfe2551f9,1.0
0x38921f0001da52f34a5a0419415f9f20a0336694,1.0
0xfc5be0490e83cf12a073bdfe05e969d3a1373ed0,1.0
0x3a0642a5daa7c57a5d54c0f8a1869520aacf723c,1.0
0x8f4f57bb490cfd2b82495c1e9f39d592abee422d,1.0
0xf8cd7e4374f13f471c5ada192099c74c9942a635,1.0
0xb5f538105b53ee097a8496e0ee4781c0ef30c181,1.0
0x3c1dfa17721d322e0a02056cf222f10f36d9411b,1.0
0x20fd12c8d84336a4bd8826d8fce06938ae78b7d3,1.0
0x0dbd7ebffe329f645ea2a975a6b3b00727b3115f,1.0
0x030ea42992bcd871282f915eadab1201fa703542,1.0
0x282d93a29e74a1dc5b028a9966e4b3fcaba803bd,1.0
0x83d88cec2d13f5f29baba81929ec45c37de2f1f0,1.0
0xb3cdec9f05bc0476ff0d4fbe54acb90676bdc3eb,1.0
0x0d3eb2f3c5f157d62b6f6eb2f1da25198c09e83a,1.0
0xa27a9e4368f62a9f2c3fb0e7ce8dcd0c696fbc7b,1.0
0x2d766e71ad55b7457c04ebaa28e04890dfa4ece1,1.0
0xa9cefcb6faae0d35d63d4f9dd4446fdd9cf8fb03,1.0
0x5bc900354c06ac66f5091ce5d8fc669eadc27631,1.0
0x312d1fc12581e378907f08716d21e1caa83415b3,1.0
0x4949c0105e7d8552421b5defa38a723d59674eba,1.0
0x3b3dfa59cc10d7527a1f4e41246c9de93d6648b2,1.0
0xc6ff249e972f7f9aa27e85caca792c36fa19458a,1.0
0xf14ec952368caf75a335e399cfc729eee4a7b322,1.0
0x4c718df66ec275fe5edc59d5ed5e5f577b7d94de,1.0
0xf8ad169409fa8aec75b2d205aef8993ae9d80ccc,1.0
0x36ccb7e8feded5079a221182c09b3ea183a3df6c,1.0
0x0eb1463fa18e08efea315efd6c5ae51ef02e3b1d,1.0
0xf3cd875adef743a5152712ad818040640d2e903d,1.0
0x612115f8c0452de7349657b82098d8beea67fa54,1.0
0x0f972423e5ed441e8b5677994043422485a79f0c,1.0
0x787f8d58a2c889e0772cfa4f2c378d6ed2eb7759,1.0
0x997b53dab159bf8646ed8f4d3f43b42274e6d80f,1.0
0x997ac07bcc996c28ab77ceb48e8bbb687bf3a067,1.0
0x87b861c51b890657aee1ac3d584f316edb330dca,1.0
0xeb1506cc51e66e5060eb8231bd7f4ae8ec7fdbe3,1.0
0x5da214e0115a93c0ce4fedf92401869f31f80a95,1.0
0x10c5bcc634735d7d57ea69f2dd40159d0ac714a0,1.0
0x6938b4164bfc1b3a2d751d62e2c1878fb0a8b8a6,1.0
0x37510bb10edd9cbd682a0abf7f649b4178bea9de,1.0
0xf322f900195887bf3628f158723c5d1c152f1427,1.0
0xb458c0079cf58215287b73d000d236c5fe78a563,1.0
0xd64eb6d2644c12761ece773e2970f262b1ed21ef,1.0
0x85f58ff5fd59273503854e5104828922a908ba6e,1.0
0xf06804c923acf5c16ff36e51131ee501baaad8ec,1.0
0xeaa00d4569a9cd2982150976a88ccc4e51e35bd3,1.0
0x88b35c2ec8f050fe1eafea5f0892ac07001be01d,1.0
0x8ed1e546dfd5228993e49320bf90499fdec56dcd,1.0
0xaecefa27c13d02f759814c6faefa67a485aa7d4c,1.0
0xc7ef159e97d08cb75685df28b5a2630c38ac119c,1.0
0x028b36c35fcba6d9935ba2fb8e16238d1b2df3c5,1.0
0xa8343460a7adb8f37afc26c9935146af2e67c272,1.0
0xf790e8dcd095fc36ca914076b460215b7858f3a6,1.0
0x1c09699692c5f3f3693e5d777563ff7af2c420ef,1.0
0xa97a31c60278141320b616da17ff394c43ee996f,1.0
0x759919f0ef2af12171bab088a48a2a28de048072,1.0
0x033466835cfc0027854e7be6b76f07da085b195b,1.0
0x1075be7f552c782e608f85ce90bd51418e63ed8f,1.0
0x0551670e791f4bb8d06c22efdbb70b69d32a66b8,1.0
0xe5a38ac48ae09ab32725c0b1a45dc88e80962b86,1.0
0x4b25b667a2ec2cb334c2c79476eb8924e292fbee,1.0
0x072516fbe03a2fee7943f751f2900a8b4c55358f,1.0
0x667e32fe3e5ad93fdae38abe3b3e8335358eca2a,1.0
0x2da092df145eac4348ec2a7fe64a3b4d3bf48109,1.0
0xd00cc675603df0a2ea17fe560038f8e7ce303017,1.0
0x0a660046c56baed32d34eeebc40ebb6e35cbce4b,1.0
0x9092ee90d9aba9a810db5f4aed832ed4fd337cc0,1.0
0x7bd65809f2404533e0226c7b25b6f4e3aa12610f,1.0
0xa63ce4b1ed964879756f3f57228746f1ef6febaf,1.0
0xfc7f73ae084cdbf355d4a776b89dbfaa4996c1e9,1.0
0x7a96999bfeb773a2eb096b66b054394fc2c05d60,1.0
0xc2ddbe60557df7db2d4c1be5d5313595d175fdfb,1.0
0x08ac32311d68fdd95c055be54e352259e9ff9ec9,1.0
0x52be733ae229451525b3ecd4f7afc1f8cc984201,1.0
0x306d7f35e40777cdbd07b1c8cb3f53d76a19255a,1.0
0xe7ad3853eb6f7eeab448b0c4ee342e05a6cf9925,1.0
0x56732dd9d901749da22e41c3e1bb2f6d2c2e4a38,1.0
0x92e237cc953008c9923dbd681f493fc717c532d7,1.0
0x4c3513c6f78fcdff104af67e6bfb56e68f3c8839,1.0
0xd9d7cbe9370aba949546a829fdec6d30c0aef8d0,1.0
0xc42b0c5599eb30fef326d154c9cdae6aba170da0,1.0
0xe9e0e8019f0f50d0be25300e83d13faa5b1c7b42,1.0
0xab1d6ab812c16de6cbdee6e397e407685dba9d03,1.0
0x464096205a0707151377c5de89d21261e98685c2,1.0
0x72c883e506bc0afb0e64b9f61bce1a098105c959,1.0
0xb2aa8374029f7500dcaa17a22afec6a50951be0a,1.0
0x3fbc8dd616cab80db0c35779205065bb636c5d66,1.0
0xb5ab66e38f6202583398c911e00debdebb738818,1.0
0xaf364c56254b85b7b03dfde1f2b8894be07915a4,1.0
0x17c70a31feb6d6157e29a262161f2953d2c56212,1.0
0xde44f058862d34a3c05a1adedac5e7513be76ee0,1.0
0x8606c7a2224bbff62b530817c4c652b0c7375ce2,1.0
0xf9dcd0546b320580b53cb44e70a9d0f532628877,1.0
0xda212956fb8f5d52fbe7ea0a9e636033e0fae693,1.0
0xbe108db69da764afc5659b1c01f373322adc76e2,1.0
0xf6765906efef58b45e56dabc595dd2c810183065,1.0
0x3f4a5ddd9016aa561c09df59a2d65c1bdc6db08f,1.0
0x9b45e72e05e34232d7b3472fecce9213e8b5fa72,1.0
0x87f41f41b39c0ac142cbd0d2748d5888c4d201da,1.0
0x97a6a051b5361d43e80f8d66d6ff1a1f27516842,1.0
0x88883bb543a823fdd5110becaf119d3eb10defd1,1.0
0x057e07a3126cbd659d369b38ebfd2ade67a8f375,1.0
0x88b1b86b3c8260424acda0a68a037f594a210dbb,1.0
0x624cbd941ee1f0eb22b49e54c1ee62d340b63121,1.0
0x8a11daaa2ec41f8dedb2bc23cdae67462bce5f64,1.0
0x6f80bb7d8bc0e573f84c6601e6e89e6dfa9ebbfa,1.0
0x7b855a491004b0582c7fe2e6ae9883204bebef1b,1.0
0x9c2c25261b4aa51defcc8a45c019ce2638c8b00b,1.0
0x3d077944640828dc99f13ef0f658b2cf55098d17,1.0
0x3b3470a7d5a1023ec20182e6b989465056167de4,1.0
0x505de55e7bb81a53278d0aec51a77a80dceaf5bf,1.0
0x99e3285c3c2f7c474c579b8f3b09f5cabdce201d,1.0
0x909ade93ccf32bf8a81506d7d4c33d3f52d7c704,1.0
0x5116e676b5fd996d0bcc157207589abe4ef02826,1.0
0xe53c7bc90688f0a7c8c2e1205c73927893c7f5f9,1.0
0xb191796c6a7f29c3c5597f473ba466211cb2ec58,1.0
0x99a4f8235ac0cfae555e21c44529c01f6680bd35,1.0
0x0e8ed08e821992c87333b45b8e7a5ffc7095aa2f,1.0
0xd7b3810c8ae503ddf35408ce551d8611dec9c126,1.0
0x878fbc4745eb4cbf44bd0576f9736d4c69e574c9,1.0
0xd64d18ad5b857bfc88433db386fe5329538c16fc,1.0
0x7352cc49ec7f60368e7221b965919d1e0c08792f,1.0
0xd279cd0102d1c35608ab655956a08cadd9848501,1.0
0xbff93c4881fc96fd2f4ed9158af74b22267c5543,1.0
0x804e56783eb789f883973427d08c0b840fd58483,1.0
0xd2d9a737b5cad0d7aa2f1069ec44fb12033bb0fc,1.0
0x59fc905eea0f9802f658492e58f588794f10fcd7,1.0
0x4617efa15a5aed65fbd64c634962f2a5f975608b,1.0
0xf3fc8fb37a7c18edd963049db465640cf9f3167f,1.0
0x855c469515e1b464ebde4db4f0705df4e07229c4,1.0
0xafaea243304911cd94008e58a4d9f69017de5a11,1.0
0x447ce602ccc7d5d17e1753e4f583ddbba3df9d0e,1.0
0x8e2defe36ddd2779b7889ed364dde66ae68f434c,1.0
0x836b3ecadde3c888311ffc0617349b561f1ddd3b,1.0
0x0847ab23f48016a853afcef793f688ac4d1990db,1.0
0x241dce78c7bccc1e8537dc75db7e6743b8f5b190,1.0
0x58a442e2169c34a2e68be0faaf73fd23f1e40fbb,1.0
0xe1db60e34433b2ca48a8c5be44851d6360e052ba,1.0
0x07ef57ff584fbf25f1f413e24c939b640b015bca,1.0
0x1db22bf45bcc2136c788b8a297d0ae95779da8dd,1.0
0x5c7c4b71ac152ebcf043a5a3a82f56bd743b474a,1.0
0xfd54ad2dc53ac6e67cfbd516f5af71df771c10ea,1.0
0xa4590fd0b8bb29a10d4bdd2e04be289e83f20778,1.0
0x050d3da9d46ad0749e79b916a7892ce0fcaaab21,1.0
0xbef9437c199945be4a31289ff8e371523198f160,1.0
